"","id","total_steps","total_distance","tracker_distance","active_distance_logged","active_distance_very","active_distance_moderate","active_distance_light","active_distance_sedentary","active_minutes_very","active_minutes_fairly","active_minutes_lightly","minutes_sedentary","calories","activity_date","weekday","total_active_minutes","total_active_hours","day_of_week"
"339",3977333714,13559,9.4399995803833,9.4399995803833,0,1.80999994277954,4.57999992370605,2.89000010490417,0,14,96,142,852,1628,2016-05-04,4,252,4.2,"Wednesday"
"340",3977333714,12312,8.57999992370605,8.57999992370605,0,1.75999999046326,4.1100001335144,2.71000003814697,0,14,88,178,680,1618,2016-05-05,5,280,4.67,"Thursday"
"341",3977333714,11677,8.27999973297119,8.27999973297119,0,3.10999989509583,2.50999999046326,2.67000007629395,0,29,55,168,676,1590,2016-05-06,6,252,4.2,"Friday"
"342",3977333714,11550,7.73000001907349,7.73000001907349,0,0,4.13000011444092,3.58999991416931,0,0,86,208,703,1574,2016-05-07,7,294,4.9,"Saturday"
"343",3977333714,13585,9.09000015258789,9.09000015258789,0,0.680000007152557,5.23999977111816,3.17000007629395,0,9,116,171,688,1633,2016-05-08,1,296,4.93,"Sunday"
"344",3977333714,14687,10.0799999237061,10.0799999237061,0,0.769999980926514,5.59999990463257,3.54999995231628,0,8,122,151,1159,1667,2016-05-09,2,281,4.68,"Monday"
"345",3977333714,13072,8.77999973297119,8.77999973297119,0,0.0700000002980232,5.40000009536743,3.30999994277954,0,1,115,196,676,1630,2016-05-10,3,312,5.2,"Tuesday"
"346",3977333714,746,0.5,0.5,0,0.370000004768372,0,0.129999995231628,0,4,0,9,13,52,2016-05-11,4,13,0.22,"Wednesday"
"347",4020332650,8539,6.11999988555908,6.11999988555908,0,0.150000005960464,0.239999994635582,5.67999982833862,0,4,15,331,712,3654,2016-04-12,3,350,5.83,"Tuesday"
"348",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1981,2016-04-13,4,0,0,"Wednesday"
"349",4020332650,108,0.0799999982118607,0.0799999982118607,0,0,0,0.0299999993294477,0,0,0,3,1437,2011,2016-04-14,5,3,0.05,"Thursday"
"350",4020332650,1882,1.35000002384186,1.35000002384186,0,0.209999993443489,0.360000014305115,0.769999980926514,0,36,18,87,1299,2951,2016-04-15,6,141,2.35,"Friday"
"351",4020332650,1982,1.41999995708466,1.41999995708466,0,0.449999988079071,0.370000004768372,0.589999973773956,0,65,21,55,1222,3051,2016-04-16,7,141,2.35,"Saturday"
"352",4020332650,16,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,1438,1990,2016-04-17,1,2,0.03,"Sunday"
"353",4020332650,62,0.0399999991059303,0.0399999991059303,0,0,0,0.0399999991059303,0,0,0,2,1438,1995,2016-04-18,2,2,0.03,"Monday"
"354",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-19,3,0,0,"Tuesday"
"355",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-20,4,0,0,"Wednesday"
"356",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-21,5,0,0,"Thursday"
"357",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-22,6,0,0,"Friday"
"358",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-23,7,0,0,"Saturday"
"359",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-24,1,0,0,"Sunday"
"360",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-25,2,0,0,"Monday"
"361",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-26,3,0,0,"Tuesday"
"362",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-27,4,0,0,"Wednesday"
"363",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-28,5,0,0,"Thursday"
"364",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-29,6,0,0,"Friday"
"365",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-04-30,7,0,0,"Saturday"
"366",4020332650,0,0,0,0,0,0,0,0,0,0,0,1440,1980,2016-05-01,1,0,0,"Sunday"
"367",4020332650,475,0.340000003576279,0.340000003576279,0,0,0.0399999991059303,0.28999999165535,0,0,11,31,1350,2207,2016-05-02,2,42,0.7,"Monday"
"368",4020332650,4496,3.22000002861023,3.22000002861023,0,0,0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,2016-05-03,3,174,2.9,"Tuesday"
"369",4020332650,10252,7.34999990463257,7.34999990463257,0,0.670000016689301,1.03999996185303,5.57999992370605,0,13,46,346,531,3879,2016-05-04,4,405,6.75,"Wednesday"
"370",4020332650,11728,8.43000030517578,8.43000030517578,0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,2016-05-05,5,276,4.6,"Thursday"
"371",4020332650,4369,3.13000011444092,3.13000011444092,0,0,0,3.09999990463257,0.00999999977648258,0,0,177,855,2704,2016-05-06,6,177,2.95,"Friday"
"372",4020332650,6132,4.40000009536743,4.40000009536743,0,0,0,3.57999992370605,0,0,0,184,1256,2975,2016-05-07,7,184,3.07,"Saturday"
"373",4020332650,5862,4.19999980926514,4.19999980926514,0,0,0,4.15000009536743,0,0,0,263,775,3089,2016-05-08,1,263,4.38,"Sunday"
"374",4020332650,4556,3.26999998092651,3.26999998092651,0,0.200000002980232,0.119999997317791,2.94000005722046,0,3,5,173,1225,2785,2016-05-09,2,181,3.02,"Monday"
"375",4020332650,5546,3.98000001907349,3.98000001907349,0,0,0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,2016-05-10,3,206,3.43,"Tuesday"
"376",4020332650,3689,2.65000009536743,2.65000009536743,0,0.109999999403954,0.170000001788139,2.32999992370605,0,2,8,134,1296,2645,2016-05-11,4,144,2.4,"Wednesday"
"377",4020332650,590,0.419999986886978,0.419999986886978,0,0,0,0.409999996423721,0,0,0,21,721,1120,2016-05-12,5,21,0.35,"Thursday"
"378",4057192912,5394,4.03000020980835,4.03000020980835,0,0,0,3.94000005722046,0,0,0,164,1276,2286,2016-04-12,3,164,2.73,"Tuesday"
"379",4057192912,5974,4.46999979019165,4.46999979019165,0,0,0,4.36999988555908,0,0,0,160,1280,2306,2016-04-13,4,160,2.67,"Wednesday"
"380",4057192912,0,0,0,0,0,0,0,0,0,0,0,1440,1776,2016-04-14,5,0,0,"Thursday"
"381",4057192912,3984,2.95000004768372,2.95000004768372,0,0.209999993443489,0.259999990463257,2.44000005722046,0,3,6,88,873,1527,2016-04-15,6,97,1.62,"Friday"
"382",4319703577,7753,5.19999980926514,5.19999980926514,0,0,0,0,0,0,0,0,1440,2115,2016-04-12,3,0,0,"Tuesday"
"383",4319703577,8204,5.5,5.5,0,0.529999971389771,0.589999973773956,1.30999994277954,0,8,15,96,1234,2135,2016-04-13,4,119,1.98,"Wednesday"
"384",4319703577,10210,6.88000011444092,6.88000011444092,0,0.109999999403954,0.330000013113022,6.44000005722046,0,1,9,339,589,2302,2016-04-14,5,349,5.82,"Thursday"
"385",4319703577,5664,3.79999995231628,3.79999995231628,0,0,0,3.79999995231628,0,0,0,228,752,1985,2016-04-15,6,228,3.8,"Friday"
"386",4319703577,4744,3.1800000667572,3.1800000667572,0,0,0,3.1800000667572,0,0,0,194,724,1884,2016-04-16,7,194,3.23,"Saturday"
"387",4319703577,29,0.0199999995529652,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,3,1363,1464,2016-04-17,1,3,0.05,"Sunday"
"388",4319703577,2276,1.54999995231628,1.54999995231628,0,0.0700000002980232,0.330000013113022,1.12000000476837,0,1,9,58,824,1632,2016-04-18,2,68,1.13,"Monday"
"389",4319703577,8925,5.98999977111816,5.98999977111816,0,0,0,5.98999977111816,0,0,0,311,604,2200,2016-04-19,3,311,5.18,"Tuesday"
"390",4319703577,8954,6.01000022888184,6.01000022888184,0,0,0.680000007152557,5.30999994277954,0,0,18,306,671,2220,2016-04-20,4,324,5.4,"Wednesday"
"391",4319703577,3702,2.48000001907349,2.48000001907349,0,0,0,0.349999994039536,0,0,0,34,1265,1792,2016-04-21,5,34,0.57,"Thursday"
"392",4319703577,4500,3.01999998092651,3.01999998092651,0,0.0599999986588955,0.810000002384186,2.15000009536743,0,1,19,176,709,1886,2016-04-22,6,196,3.27,"Friday"
"393",4319703577,4935,3.30999994277954,3.30999994277954,0,0,0,3.30999994277954,0,0,0,233,546,1945,2016-04-23,7,233,3.88,"Saturday"
"394",4319703577,4081,2.74000000953674,2.74000000953674,0,0.0599999986588955,0.200000002980232,2.47000002861023,0,1,5,191,692,1880,2016-04-24,1,197,3.28,"Sunday"
"395",4319703577,9259,6.21000003814697,6.21000003814697,0,0,0.280000001192093,5.92999982833862,0,0,8,390,544,2314,2016-04-25,2,398,6.63,"Monday"
"396",4319703577,9899,6.6399998664856,6.6399998664856,0,0.569999992847443,0.920000016689301,5.15000009536743,0,8,21,288,649,2236,2016-04-26,3,317,5.28,"Tuesday"
"397",4319703577,10780,7.23000001907349,7.23000001907349,0,0.409999996423721,1.91999995708466,4.90999984741211,0,6,47,300,680,2324,2016-04-27,4,353,5.88,"Wednesday"
"398",4319703577,10817,7.28000020980835,7.28000020980835,0,1.00999999046326,0.330000013113022,5.94000005722046,0,13,8,359,552,2367,2016-04-28,5,380,6.33,"Thursday"
"399",4319703577,7990,5.3600001335144,5.3600001335144,0,0.449999988079071,0.790000021457672,4.11999988555908,0,6,18,289,624,2175,2016-04-29,6,313,5.22,"Friday"
"400",4319703577,8221,5.51999998092651,5.51999998092651,0,0.400000005960464,1.61000001430511,3.50999999046326,0,6,38,196,695,2092,2016-04-30,7,240,4,"Saturday"
"401",4319703577,1251,0.839999973773956,0.839999973773956,0,0,0,0.839999973773956,0,0,0,67,836,1593,2016-05-01,1,67,1.12,"Sunday"
"402",4319703577,9261,6.23999977111816,6.23999977111816,0,0,0.439999997615814,5.71000003814697,0,0,11,344,585,2270,2016-05-02,2,355,5.92,"Monday"
"403",4319703577,9648,6.46999979019165,6.46999979019165,0,0.579999983310699,1.07000005245209,4.82999992370605,0,8,26,287,669,2235,2016-05-03,3,321,5.35,"Tuesday"
"404",4319703577,10429,7.01999998092651,7.01999998092651,0,0.589999973773956,0.579999983310699,5.84999990463257,0,8,13,313,1106,2282,2016-05-04,4,334,5.57,"Wednesday"
"405",4319703577,13658,9.48999977111816,9.48999977111816,0,2.63000011444092,1.4099999666214,5.44999980926514,0,27,34,328,957,2530,2016-05-05,5,389,6.48,"Thursday"
"406",4319703577,9524,6.42000007629395,6.42000007629395,0,0.409999996423721,0.469999998807907,5.46000003814697,0,6,11,314,692,2266,2016-05-06,6,331,5.52,"Friday"
"407",4319703577,7937,5.32999992370605,5.32999992370605,0,0.189999997615814,1.04999995231628,4.07999992370605,0,3,28,279,586,2158,2016-05-07,7,310,5.17,"Saturday"
"408",4319703577,3672,2.46000003814697,2.46000003814697,0,0,0,2.46000003814697,0,0,0,153,603,1792,2016-05-08,1,153,2.55,"Sunday"
"409",4319703577,10378,6.96000003814697,6.96000003814697,0,0.140000000596046,0.560000002384186,6.25,0,2,14,374,490,2345,2016-05-09,2,390,6.5,"Monday"
"410",4319703577,9487,6.36999988555908,6.36999988555908,0,0.209999993443489,0.46000000834465,5.69999980926514,0,3,12,329,555,2260,2016-05-10,3,344,5.73,"Tuesday"
"411",4319703577,9129,6.13000011444092,6.13000011444092,0,0.200000002980232,0.740000009536743,5.17999982833862,0,3,18,311,574,2232,2016-05-11,4,332,5.53,"Wednesday"
"412",4319703577,17,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,0,0,2,0,257,2016-05-12,5,2,0.03,"Thursday"
"413",4388161847,10122,7.78000020980835,7.78000020980835,0,0,0,0,0,0,0,0,1440,2955,2016-04-12,3,0,0,"Tuesday"
"414",4388161847,10993,8.44999980926514,8.44999980926514,0,0.0599999986588955,0.629999995231628,3.88000011444092,0,1,14,150,1275,3092,2016-04-13,4,165,2.75,"Wednesday"
"415",4388161847,8863,6.82000017166138,6.82000017166138,0,0.129999995231628,1.07000005245209,5.61999988555908,0,10,35,219,945,2998,2016-04-14,5,264,4.4,"Thursday"
"416",4388161847,8758,6.73000001907349,6.73000001907349,0,0,0,6.73000001907349,0,0,0,299,837,3066,2016-04-15,6,299,4.98,"Friday"
"417",4388161847,6580,5.05999994277954,5.05999994277954,0,0.209999993443489,0.400000005960464,4.44999980926514,0,6,9,253,609,3073,2016-04-16,7,268,4.47,"Saturday"
"418",4388161847,4660,3.57999992370605,3.57999992370605,0,0,0,3.57999992370605,0,0,0,201,721,2572,2016-04-17,1,201,3.35,"Sunday"
"419",4388161847,11009,9.10000038146973,9.10000038146973,0,3.55999994277954,0.400000005960464,5.1399998664856,0,27,8,239,1017,3274,2016-04-18,2,274,4.57,"Monday"
"420",4388161847,10181,7.82999992370605,7.82999992370605,0,1.37000000476837,0.689999997615814,5.76999998092651,0,20,16,249,704,3015,2016-04-19,3,285,4.75,"Tuesday"
"421",4388161847,10553,8.11999988555908,8.11999988555908,0,1.10000002384186,1.72000002861023,5.28999996185303,0,19,42,228,696,3083,2016-04-20,4,289,4.82,"Wednesday"
"422",4388161847,10055,7.73000001907349,7.73000001907349,0,0.370000004768372,0.389999985694885,6.98000001907349,0,7,12,272,853,3069,2016-04-21,5,291,4.85,"Thursday"
"423",4388161847,12139,9.34000015258789,9.34000015258789,0,3.29999995231628,1.11000001430511,4.92000007629395,0,77,25,220,945,3544,2016-04-22,6,322,5.37,"Friday"
"424",4388161847,13236,10.1800003051758,10.1800003051758,0,4.5,0.319999992847443,5.34999990463257,0,58,5,215,749,3306,2016-04-23,7,278,4.63,"Saturday"
"425",4388161847,10243,7.88000011444092,7.88000011444092,0,1.08000004291534,0.509999990463257,6.30000019073486,0,14,8,239,584,2885,2016-04-24,1,261,4.35,"Sunday"
"426",4388161847,12961,9.97000026702881,9.97000026702881,0,0.730000019073486,1.39999997615814,7.84000015258789,0,11,31,301,1054,3288,2016-04-25,2,343,5.72,"Monday"
"427",4388161847,9461,7.28000020980835,7.28000020980835,0,0.939999997615814,1.05999994277954,5.26999998092651,0,14,23,224,673,2929,2016-04-26,3,261,4.35,"Tuesday"
"428",4388161847,11193,8.60999965667725,8.60999965667725,0,0.699999988079071,2.50999999046326,5.3899998664856,0,11,48,241,684,3074,2016-04-27,4,300,5,"Wednesday"
"429",4388161847,10074,7.75,7.75,0,1.28999996185303,0.430000007152557,6.03000020980835,0,19,9,234,878,2969,2016-04-28,5,262,4.37,"Thursday"
"430",4388161847,9232,7.09999990463257,7.09999990463257,0,0.800000011920929,0.889999985694885,5.42000007629395,0,13,16,236,1175,2979,2016-04-29,6,265,4.42,"Friday"
"431",4388161847,12533,9.64000034332275,9.64000034332275,0,0.699999988079071,2,6.94000005722046,0,14,43,300,537,3283,2016-04-30,7,357,5.95,"Saturday"
"432",4388161847,10255,7.8899998664856,7.8899998664856,0,1.00999999046326,0.680000007152557,6.19999980926514,0,12,15,241,579,2926,2016-05-01,1,268,4.47,"Sunday"
"433",4388161847,10096,8.39999961853027,8.39999961853027,0,3.76999998092651,0.0799999982118607,4.55000019073486,0,33,4,204,935,3147,2016-05-02,2,241,4.02,"Monday"
"434",4388161847,12727,9.78999996185303,9.78999996185303,0,1.12999999523163,0.779999971389771,7.88000011444092,0,18,18,306,984,3290,2016-05-03,3,342,5.7,"Tuesday"
"435",4388161847,12375,9.52000045776367,9.52000045776367,0,2.78999996185303,0.930000007152557,5.80000019073486,0,35,21,251,632,3162,2016-05-04,4,307,5.12,"Wednesday"
"436",4388161847,9603,7.38000011444092,7.38000011444092,0,0.629999995231628,1.66999995708466,5.09000015258789,0,12,39,199,896,2899,2016-05-05,5,250,4.17,"Thursday"
"437",4388161847,13175,10.1300001144409,10.1300001144409,0,2.10999989509583,2.08999991416931,5.92999982833862,0,33,45,262,1100,3425,2016-05-06,6,340,5.67,"Friday"
"438",4388161847,22770,17.5400009155273,17.5400009155273,0,9.44999980926514,2.76999998092651,5.32999992370605,0,120,56,260,508,4022,2016-05-07,7,436,7.27,"Saturday"
"439",4388161847,17298,14.3800001144409,14.3800001144409,0,9.89000034332275,1.25999999046326,3.23000001907349,0,107,38,178,576,3934,2016-05-08,1,323,5.38,"Sunday"
"440",4388161847,10218,7.8600001335144,7.8600001335144,0,0.340000003576279,0.730000019073486,6.78999996185303,0,6,19,258,1020,3013,2016-05-09,2,283,4.72,"Monday"
"441",4388161847,10299,7.92000007629395,7.92000007629395,0,0.810000002384186,0.649999976158142,6.46000003814697,0,13,14,267,648,3061,2016-05-10,3,294,4.9,"Tuesday"
"442",4388161847,10201,7.84000015258789,7.84000015258789,0,0.529999971389771,0.790000021457672,6.53000020980835,0,8,18,256,858,2954,2016-05-11,4,282,4.7,"Wednesday"
"443",4388161847,3369,2.58999991416931,2.58999991416931,0,0,0,2.58999991416931,0,0,0,108,825,1623,2016-05-12,5,108,1.8,"Thursday"
"444",4445114986,3276,2.20000004768372,2.20000004768372,0,0,0,2.20000004768372,0,0,0,196,787,2113,2016-04-12,3,196,3.27,"Tuesday"
"445",4445114986,2961,1.99000000953674,1.99000000953674,0,0,0,1.99000000953674,0,0,0,194,840,2095,2016-04-13,4,194,3.23,"Wednesday"
"446",4445114986,3974,2.67000007629395,2.67000007629395,0,0,0,2.67000007629395,0,0,0,231,717,2194,2016-04-14,5,231,3.85,"Thursday"
"447",4445114986,7198,4.82999992370605,4.82999992370605,0,0,0,4.82999992370605,0,0,0,350,711,2496,2016-04-15,6,350,5.83,"Friday"
"448",4445114986,3945,2.65000009536743,2.65000009536743,0,0,0,2.65000009536743,0,0,0,225,716,2180,2016-04-16,7,225,3.75,"Saturday"
"449",4445114986,2268,1.51999998092651,1.51999998092651,0,0,0,1.51999998092651,0,0,0,114,1219,1933,2016-04-17,1,114,1.9,"Sunday"
"450",4445114986,6155,4.23999977111816,4.23999977111816,0,2,0.28999999165535,1.95000004768372,0,25,6,162,1247,2248,2016-04-18,2,193,3.22,"Monday"
"451",4445114986,2064,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,121,895,1954,2016-04-19,3,121,2.02,"Tuesday"
"452",4445114986,2072,1.38999998569489,1.38999998569489,0,0,0,1.38999998569489,0,0,0,137,841,1974,2016-04-20,4,137,2.28,"Wednesday"
"453",4445114986,3809,2.55999994277954,2.55999994277954,0,0,0,2.53999996185303,0,0,0,215,756,2150,2016-04-21,5,215,3.58,"Thursday"
"454",4445114986,6831,4.57999992370605,4.57999992370605,0,0,0,4.57999992370605,0,0,0,317,706,2432,2016-04-22,6,317,5.28,"Friday"
"455",4445114986,4363,2.9300000667572,2.9300000667572,0,0,0,2.9300000667572,0,0,0,201,1239,2149,2016-04-23,7,201,3.35,"Saturday"
"456",4445114986,5002,3.35999989509583,3.35999989509583,0,0,0,3.35999989509583,0,0,0,244,1196,2247,2016-04-24,1,244,4.07,"Sunday"
"457",4445114986,3385,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,179,916,2070,2016-04-25,2,179,2.98,"Monday"
"458",4445114986,6326,4.40999984741211,4.40999984741211,0,2.41000008583069,0.0399999991059303,1.96000003814697,0,29,1,180,839,2291,2016-04-26,3,210,3.5,"Tuesday"
"459",4445114986,7243,5.03000020980835,5.03000020980835,0,2.61999988555908,0.0299999993294477,2.38000011444092,0,32,1,194,839,2361,2016-04-27,4,227,3.78,"Wednesday"
"460",4445114986,4493,3.00999999046326,3.00999999046326,0,0,0,3.00999999046326,0,0,0,236,762,2203,2016-04-28,5,236,3.93,"Thursday"
"461",4445114986,4676,3.14000010490417,3.14000010490417,0,0,0,3.13000011444092,0,0,0,226,1106,2196,2016-04-29,6,226,3.77,"Friday"
"462",4445114986,6222,4.17999982833862,4.17999982833862,0,0,0,4.17999982833862,0,0,0,290,797,2363,2016-04-30,7,290,4.83,"Saturday"
"463",4445114986,5232,3.50999999046326,3.50999999046326,0,0,0,3.50999999046326,0,0,0,240,741,2246,2016-05-01,1,240,4,"Sunday"
"464",4445114986,6910,4.75,4.75,0,2.21000003814697,0.189999997615814,2.34999990463257,0,27,4,200,667,2336,2016-05-02,2,231,3.85,"Monday"
"465",4445114986,7502,5.17999982833862,5.17999982833862,0,2.48000001907349,0.109999999403954,2.57999992370605,0,30,2,233,725,2421,2016-05-03,3,265,4.42,"Tuesday"
"466",4445114986,2923,1.96000003814697,1.96000003814697,0,0,0,1.96000003814697,0,0,0,180,897,2070,2016-05-04,4,180,3,"Wednesday"
"467",4445114986,3800,2.54999995231628,2.54999995231628,0,0.119999997317791,0.239999994635582,2.1800000667572,0,2,6,185,734,2120,2016-05-05,5,193,3.22,"Thursday"
"468",4445114986,4514,3.02999997138977,3.02999997138977,0,0,0,3.02999997138977,0,0,0,229,809,2211,2016-05-06,6,229,3.82,"Friday"
"469",4445114986,5183,3.58999991416931,3.58999991416931,0,2.13000011444092,0.189999997615814,1.25,0,26,4,108,866,2123,2016-05-07,7,138,2.3,"Saturday"
"470",4445114986,7303,4.90000009536743,4.90000009536743,0,0,0.25,4.65000009536743,0,0,8,308,733,2423,2016-05-08,1,316,5.27,"Sunday"
"471",4445114986,5275,3.53999996185303,3.53999996185303,0,0,0,3.53999996185303,0,0,0,266,641,2281,2016-05-09,2,266,4.43,"Monday"
"472",4445114986,3915,2.63000011444092,2.63000011444092,0,0,0,2.63000011444092,0,0,0,231,783,2181,2016-05-10,3,231,3.85,"Tuesday"
"473",4445114986,9105,6.1100001335144,6.1100001335144,0,2.25,1,2.85999989509583,0,34,22,232,622,2499,2016-05-11,4,288,4.8,"Wednesday"
"474",4445114986,768,0.519999980926514,0.519999980926514,0,0,0,0.519999980926514,0,0,0,58,380,1212,2016-05-12,5,58,0.97,"Thursday"
"475",4558609924,5135,3.39000010490417,3.39000010490417,0,0,0,3.39000010490417,0,0,0,318,1122,1909,2016-04-12,3,318,5.3,"Tuesday"
"476",4558609924,4978,3.28999996185303,3.28999996185303,0,1.24000000953674,0.439999997615814,1.61000001430511,0,19,7,127,1287,1722,2016-04-13,4,153,2.55,"Wednesday"
"477",4558609924,6799,4.48999977111816,4.48999977111816,0,0,0,4.48999977111816,0,0,0,279,1161,1922,2016-04-14,5,279,4.65,"Thursday"
"478",4558609924,7795,5.15000009536743,5.15000009536743,0,0.589999973773956,0.839999973773956,3.73000001907349,0,17,30,262,1131,2121,2016-04-15,6,309,5.15,"Friday"
"479",4558609924,7289,4.82000017166138,4.82000017166138,0,0.550000011920929,0.75,3.5,0,8,12,308,1112,1997,2016-04-16,7,328,5.47,"Saturday"
"480",4558609924,9634,6.40000009536743,6.40000009536743,0,0.550000011920929,1.13999998569489,4.71000003814697,0,7,19,304,1110,2117,2016-04-17,1,330,5.5,"Sunday"
"481",4558609924,8940,5.90999984741211,5.90999984741211,0,0.980000019073486,0.930000007152557,4,0,14,15,331,1080,2116,2016-04-18,2,360,6,"Monday"
"482",4558609924,5401,3.5699999332428,3.5699999332428,0,0.0500000007450581,0.360000014305115,3.16000008583069,0,1,9,248,1182,1876,2016-04-19,3,258,4.3,"Tuesday"
"483",4558609924,4803,3.17000007629395,3.17000007629395,0,0,0,3.17000007629395,0,0,0,222,1218,1788,2016-04-20,4,222,3.7,"Wednesday"
"484",4558609924,13743,9.07999992370605,9.07999992370605,0,0.419999986886978,0.970000028610229,7.69999980926514,0,6,21,432,844,2486,2016-04-21,5,459,7.65,"Thursday"
"485",4558609924,9601,6.34999990463257,6.34999990463257,0,1.37000000476837,1.5,3.47000002861023,0,20,25,273,1122,2094,2016-04-22,6,318,5.3,"Friday"
"486",4558609924,6890,4.55000019073486,4.55000019073486,0,0.340000003576279,0.200000002980232,4.01000022888184,0,5,5,308,1122,2085,2016-04-23,7,318,5.3,"Saturday"
"487",4558609924,8563,5.65999984741211,5.65999984741211,0,0,0,5.65000009536743,0,0,0,395,1045,2173,2016-04-24,1,395,6.58,"Sunday"
"488",4558609924,8095,5.34999990463257,5.34999990463257,0,0.589999973773956,0.25,4.51000022888184,0,18,10,340,993,2225,2016-04-25,2,368,6.13,"Monday"
"489",4558609924,9148,6.05000019073486,6.05000019073486,0,0.430000007152557,2.02999997138977,3.58999991416931,0,12,41,283,1062,2223,2016-04-26,3,336,5.6,"Tuesday"
"490",4558609924,9557,6.32000017166138,6.32000017166138,0,1.96000003814697,0.889999985694885,3.46000003814697,0,27,14,312,1087,2098,2016-04-27,4,353,5.88,"Wednesday"
"491",4558609924,9451,6.25,6.25,0,0.0199999995529652,0.270000010728836,5.94999980926514,0,1,11,367,985,2185,2016-04-28,5,379,6.32,"Thursday"
"492",4558609924,7833,5.17999982833862,5.17999982833862,0,1.01999998092651,1.85000002384186,2.30999994277954,0,15,29,197,1096,1918,2016-04-29,6,241,4.02,"Friday"
"493",4558609924,10319,6.82000017166138,6.82000017166138,0,0.469999998807907,1.88999998569489,4.46000003814697,0,7,29,293,1111,2105,2016-04-30,7,329,5.48,"Saturday"
"494",4558609924,3428,2.26999998092651,2.26999998092651,0,0,0,2.26999998092651,0,0,0,190,1121,1692,2016-05-01,1,190,3.17,"Sunday"
"495",4558609924,7891,5.21999979019165,5.21999979019165,0,0,0,5.21999979019165,0,0,0,383,1057,2066,2016-05-02,2,383,6.38,"Monday"
"496",4558609924,5267,3.48000001907349,3.48000001907349,0,0.600000023841858,0.280000001192093,2.59999990463257,0,21,10,237,1172,1953,2016-05-03,3,268,4.47,"Tuesday"
"497",4558609924,5232,3.46000003814697,3.46000003814697,0,0,0,3.46000003814697,0,0,0,252,1188,1842,2016-05-04,4,252,4.2,"Wednesday"
"498",4558609924,10611,7.01000022888184,7.01000022888184,0,1.00999999046326,0.5,5.51000022888184,0,14,8,370,1048,2262,2016-05-05,5,392,6.53,"Thursday"
"499",4558609924,3755,2.48000001907349,2.48000001907349,0,0,0,2.48000001907349,0,0,0,202,1238,1722,2016-05-06,6,202,3.37,"Friday"
"500",4558609924,8237,5.44000005722046,5.44000005722046,0,1.61000001430511,1,2.82999992370605,0,23,16,233,1116,1973,2016-05-07,7,272,4.53,"Saturday"
"501",4558609924,6543,4.32999992370605,4.32999992370605,0,1.79999995231628,0.5,2.01999998092651,0,66,35,238,1019,2666,2016-05-08,1,339,5.65,"Sunday"
"502",4558609924,11451,7.57000017166138,7.57000017166138,0,0.430000007152557,1.62000000476837,5.51999998092651,0,6,30,339,1065,2223,2016-05-09,2,375,6.25,"Monday"
"503",4558609924,6435,4.25,4.25,0,0.740000009536743,1.12000000476837,2.39000010490417,0,11,18,220,1191,1889,2016-05-10,3,249,4.15,"Tuesday"
"504",4558609924,9108,6.01999998092651,6.01999998092651,0,0.259999990463257,1.82000005245209,3.94000005722046,0,4,31,324,1081,2131,2016-05-11,4,359,5.98,"Wednesday"
"505",4558609924,6307,4.17000007629395,4.17000007629395,0,0,0,4.17000007629395,0,0,0,247,736,1452,2016-05-12,5,247,4.12,"Thursday"
"506",4702921684,7213,5.88000011444092,5.88000011444092,0,0,0,5.84999990463257,0,0,0,263,718,2947,2016-04-12,3,263,4.38,"Tuesday"
"507",4702921684,6877,5.57999992370605,5.57999992370605,0,0,0,5.57999992370605,0,0,0,258,777,2898,2016-04-13,4,258,4.3,"Wednesday"
"508",4702921684,7860,6.36999988555908,6.36999988555908,0,0,0,6.36999988555908,0,0,0,271,772,2984,2016-04-14,5,271,4.52,"Thursday"
"509",4702921684,6506,5.28000020980835,5.28000020980835,0,0.0700000002980232,0.419999986886978,4.78999996185303,0,1,8,256,944,2896,2016-04-15,6,265,4.42,"Friday"
"510",4702921684,11140,9.02999973297119,9.02999973297119,0,0.239999994635582,1.25,7.53999996185303,0,3,24,335,556,3328,2016-04-16,7,362,6.03,"Saturday"
